RECORD INDEX,NEIGHBORHOOD,BLDGCAT,BLDGDESCRIPTION,TAXCLP,BLOCK,LOT,BLDGCP,ADDRESS,ZIP_CODE,RESIDENTIAL_ UNITS,COMMERCIAL_UNITS,UNITS,LANDSFT,GROSSSF,BUILT,TAXCLSALE,BLDGCTOS,SALE_PRICE,SALE_DATE
12429,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1503,38,D4,"1150 PARK AVENUE, 6B",10128,,,,,,1940,2,D4,"$960,000.00",5/25/2023
12430,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1503,69,D4,"1107 FIFTH AVENUE, 9SE",10128,,,,,,1925,2,D4,"$3,300,000.00",4/17/2023
12431,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1504,31,D4,"1160 PARK AVENUE, 4B 5B",10128,,,,,,1926,2,D4,"$8,000,000.00",9/28/2023
12432,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1504,40,D4,"1172 PARK AVENUE, 9A",10128,,,,,,1926,2,D4,"$2,650,000.00",3/15/2023
12433,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1504,56,D4,"26 EAST 93RD STREET, 8/9AB",10128,,,,,,1925,2,D4,"$6,200,000.00",5/24/2023
12434,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1504,69,D4,"1115 FIFTH AVENUE, 10A",10128,,,,,,1926,2,D4,$0.00,6/2/2023
12435,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1504,69,D4,"1115 FIFTH AVENUE, 2A",10128,,,,,,1926,2,D4,"$4,167,000.00",11/14/2022
12436,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1504,69,D4,"1115 FIFTH AVENUE, 6A",10128,,,,,,1926,2,D4,$0.00,8/24/2023
12437,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1505,1,D4,"1120 FIFTH AVENUE, 6C",10128,,,,,,1925,2,D4,$0.00,12/15/2022
12438,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1505,40,D4,"1192 PARK AVENUE, 8D",10128,,,,,,1926,2,D4,"$2,000,000.00",2/14/2023
12439,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1505,44,D4,"64 EAST 94 STREET, 6B",10128,,,,,,1962,2,D4,"$700,000.00",11/9/2022
12440,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1505,44,D4,"64 EAST 94TH STREET, 5A",10128,,,,,,1962,2,D4,$0.00,4/6/2023
12441,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1505,44,D4,"64 EAST 94TH STREET, 6E/6D",10128,,,,,,1962,2,D4,"$2,050,000.00",8/10/2023
12442,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1505,56,D4,"1326 MADISON AVENUE, 34",10128,,,,,,1900,2,D4,"$1,416,500.00",8/30/2023
12443,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1505,56,D4,"1326 MADISON AVENUE, 41",10128,,,,,,1900,2,D4,"$1,750,000.00",12/6/2022
12444,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1505,56,D4,"1326 MADISON AVENUE, 73",10128,,,,,,1900,2,D4,"$650,000.00",9/20/2023
12445,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1506,65,D4,"4 EAST 95, 5C",10128,,,,,,1923,2,D4,"$2,200,000.00",2/16/2023
12446,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1506,65,D4,"4 EAST 95TH STREET, 1C",10128,,,,,,1923,2,D4,$0.00,8/15/2023
12447,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1506,65,D4,"4 EAST 95TH STREET, 2C",10128,,,,,,1923,2,D4,"$1,850,000.00",7/12/2023
12448,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1506,65,D4,"4 EAST 95TH STREET, 4C",10128,,,,,,1923,2,D4,"$1,550,000.00",10/17/2023
12449,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1506,69,D4,"1136 FIFTH AVENUE, 1D",10128,,,,,,1925,2,D4,"$985,000.00",7/6/2023
12450,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1506,69,D4,"1136 FIFTH AVENUE, 6B",10128,,,,,,1925,2,D4,"$5,465,000.00",2/10/2023
12451,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,1,D4,"1140 FIFTH AVENUE, 11B",10128,,,,,,1922,2,D4,$0.00,4/2/2023
12452,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,1,D4,"1140 FIFTH AVENUE, 12B",10128,,,,,,1922,2,D4,"$2,350,000.00",3/22/2023
12453,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,13,D4,"19 EAST 95TH ST, 2F",10128,,,,,,1925,2,D4,"$1,485,000.00",10/5/2023
12454,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,16,D4,"1356 MADISON AVENUE, 5-S",10128,,,,,,1902,2,D4,$0.00,3/31/2023
12455,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,21,D4,"1361 MADISON AVENUE, 3D",10128,,,,,,1902,2,D4,"$375,000.00",9/14/2023
12456,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,33,D4,"1220 PARK AVENUE, 15C",10128,,,,,,1930,2,D4,"$8,500,000.00",1/19/2023
12457,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,33,D4,"1220 PARK AVENUE, 9A",10128,,,,,,1930,2,D4,"$5,247,500.00",5/10/2023
12458,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,40,D4,"1230 PARK AVENUE, 11A",10128,,,,,,1930,2,D4,"$560,000.00",4/14/2023
12459,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,40,D4,"1230 PARK AVENUE, 5B",10128,,,,,,1930,2,D4,"$1,250,000.00",6/14/2023
12460,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,41,D4,"70 EAST 96TH STREET, 14C",10128,,,,,,1929,2,D4,"$1,375,000.00",1/23/2023
12461,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,41,D4,"70 EAST 96TH STREET, 16A",10128,,,,,,1929,2,D4,"$2,325,000.00",8/3/2023
12462,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,41,D4,"70 EAST 96TH STREET, PHA",10128,,,,,,1929,2,D4,$0.00,6/20/2023
12463,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,41,D4,"70 EAST 96TH STREET, PHB",10128,,,,,,1929,2,D4,$0.00,6/20/2023
12464,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,45,D4,"60 EAST 96TH STREET, 12A",10128,,,,,,1929,2,D4,$0.00,4/17/2023
12465,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,45,D4,"60 EAST 96TH STREET, 12B",10128,,,,,,1929,2,D4,$0.00,4/17/2023
12466,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,56,D4,"16 EAST 96TH STREET, 3E",10128,,,,,,1930,2,D4,$0.00,3/9/2023
12467,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,64,D4,"8 EAST 96TH STREET, 9A",10128,,,,,,1928,2,D4,"$2,100,000.00",9/6/2023
12468,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,64,D4,"8 EAST 96TH STREET, PHA",10128,,,,,,1928,2,D4,"$6,325,000.00",8/21/2023
12469,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,69,D4,"1148 5 AVENUE, 3B",10128,,,,,,1923,2,D4,$0.00,3/13/2023
12470,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,69,D4,"1148 FIFTH AVE, 3A",10128,,,,,,1923,2,D4,"$4,125,000.00",7/13/2023
12471,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,69,D4,"1148 FIFTH AVENUE, 10B",10128,,,,,,1923,2,D4,"$4,687,500.00",6/13/2023
12472,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1507,69,D4,"217 EAST 96TH STREET, 29F",10128,,,,,,1923,2,D4,$0.00,3/16/2023
12473,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,16,D4,"139 EAST 79TH STREET, 12",10075,,,,,,1928,2,D4,"$5,700,000.00",2/16/2023
12474,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,16,D4,"139 EAST 79TH STREET, 6",10075,,,,,,1928,2,D4,"$6,450,000.00",10/27/2023
12475,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,31,D4,"179 EAST 79TH STREET, 14D",10075,,,,,,1928,2,D4,"$654,000.00",2/21/2023
12476,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,31,D4,"179 EAST 79TH STREET, 3D",10075,,,,,,1928,2,D4,"$500,000.00",8/30/2023
12477,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,31,D4,"179 EAST 79TH STREET, 8A",10075,,,,,,1928,2,D4,$0.00,9/1/2023
12478,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,31,D4,"179 EAST 79TH STREET, 9-A",10075,,,,,,1928,2,D4,"$999,900.00",9/21/2023
12479,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,38,D4,"178 EAST 80TH STREET, 12DE",10075,,,,,,1973,2,D4,"$1,675,000.00",3/2/2023
12480,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,38,D4,"178 EAST 80TH STREET, 16E",10075,,,,,,1973,2,D4,"$575,000.00",10/11/2023
12481,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,38,D4,"178 EAST 80TH STREET, 24AB",10075,,,,,,1973,2,D4,"$1,825,000.00",9/28/2023
12482,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,46,D4,"162 EAST 80TH STREET, 3C",10075,,,,,,1926,2,D4,"$1,734,000.00",1/6/2023
12483,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,46,D4,"162 EAST 80TH STREET, 4B",10075,,,,,,1926,2,D4,"$2,196,750.00",8/2/2023
12484,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,72,D4,"911 PARK AVENUE, 14B",10075,,,,,,1926,2,D4,$0.00,7/19/2023
12485,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,72,D4,"911 PARK AVENUE, 8A",10075,,,,,,1926,2,D4,"$6,000,000.00",8/9/2023
12486,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,130,D4,"177 EAST 79TH STREET, 5A",10075,,,,,,1980,2,D4,"$1,585,000.00",5/3/2023
12487,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,130,D4,"177 EAST 79TH STREET, 7A",10075,,,,,,1980,2,D4,$0.00,7/11/2023
12488,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1509,1,D4,"925 PARK AVENUE, 2D",10028,,,,,,1908,2,D4,"$1,075,000.00",3/21/2023
12489,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1509,16,D4,"133 EAST 80TH STREET, 10",10075,,,,,,1930,2,D4,"$14,500,000.00",6/29/2023
12490,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1509,16,D4,"133 EAST 80TH STREET, 11A",10075,,,,,,1930,2,D4,"$14,500,000.00",6/29/2023
12491,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1509,51,D4,"140 E 81ST STREET, 11C",10028,,,,,,1928,2,D4,"$725,000.00",7/20/2023
12492,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1509,51,D4,"140 EAST 81ST STREET, 11F",10028,,,,,,1928,2,D4,"$795,000.00",6/21/2023
12493,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1509,51,D4,"140 EAST 81ST STREET, 3A",10028,,,,,,1928,2,D4,"$2,200,000.00",1/20/2023
12494,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1509,56,D4,"120 EAST 81 STREET, 3F",10028,,,,,,1958,2,D4,"$1,960,000.00",3/16/2023
12495,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1509,56,D4,"120 EAST 81ST STREET, 4F",10028,,,,,,1958,2,D4,"$1,975,000.00",10/19/2023
12496,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1509,56,D4,"120 EAST 81ST STREET, 7H",10028,,,,,,1958,2,D4,$0.00,8/15/2023
12497,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1509,56,D4,"120 EAST 81ST STREET, 8E",10028,,,,,,1958,2,D4,"$800,000.00",3/29/2023
12498,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1510,15,D4,"131 EAST 81ST STREET, 10",10028,,,,,,1926,2,D4,"$1,565,000.00",10/12/2023
12499,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1510,15,D4,"131 EAST 81ST STREET, 14A",10028,,,,,,1926,2,D4,$0.00,9/11/2023
12500,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1510,15,D4,"131 EAST 81ST STREET, PHA",10028,,,,,,1926,2,D4,"$2,950,000.00",12/21/2022
12501,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1510,30,D4,"163 EAST 81ST STREET, 8C",10028,,,,,,1927,2,D4,"$999,500.00",7/21/2023
12502,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1510,30,D4,"163 EAST 81ST STREET, 9CD",10028,,,,,,1927,2,D4,"$1,915,000.00",8/28/2023
12503,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1510,60,D4,"122 EAST 82ND STREET, 3C",10028,,,,,,1912,2,D4,$0.00,4/3/2023
12504,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1510,65,D4,"108 EAST 82ND STREET, 5D",10028,,,,,,1916,2,D4,$0.00,6/6/2023
12505,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1510,65,D4,"108 EAST 82ND STREET, 9C",10028,,,,,,1916,2,D4,"$1,843,000.00",1/17/2023
12506,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1511,1,D4,"969 PARK AVENUE, 4A",10028,,,,,,1911,2,D4,"$1,999,000.00",1/24/2023
12507,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1511,1,D4,"969 PARK AVENUE, 6F",10028,,,,,,1911,2,D4,"$1,650,000.00",9/1/2023
12508,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1511,1,D4,"969 PARK AVENUE, 8B",10028,,,,,,1911,2,D4,"$2,750,000.00",1/17/2023
12509,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1511,1,D4,"969 PARK AVENUE, 9B",10028,,,,,,1911,2,D4,"$2,865,000.00",4/12/2023
12510,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1511,1,D4,"969 PARK AVENUE, 9F",10028,,,,,,1911,2,D4,"$1,600,000.00",3/30/2023
12511,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1511,53,D4,"140 EAST 83RD STREET, 1B",10028,,,,,,1961,2,D4,"$3,700,000.00",11/15/2022
12512,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1511,53,D4,"140 EAST 83RD STREET, 3A",10028,,,,,,1961,2,D4,"$1,850,000.00",10/20/2023
12513,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1511,53,D4,"140 EAST 83RD STREET, 4D",10028,,,,,,1961,2,D4,"$600,000.00",4/13/2023
12514,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1511,62,D4,"120 EAST 83RD ST., 1D",10028,,,,,,1957,2,D4,"$255,000.00",4/25/2023
12515,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1511,69,D4,"975 PARK AVENUE, 15C",10028,,,,,,1929,2,D4,"$2,495,000.00",8/23/2023
12516,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1511,69,D4,"975 PARK AVENUE, 3D",10028,,,,,,1929,2,D4,"$2,100,000.00",5/25/2023
12517,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1511,69,D4,"975 PARK AVENUE, 7C",10028,,,,,,1929,2,D4,"$1,950,000.00",10/6/2023
12518,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1511,69,D4,"975 PARK AVENUE, 8D",10028,,,,,,1929,2,D4,"$1,650,000.00",8/14/2023
12519,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,1,D4,"983 PARK AVENUE, 7B",10028,,,,,,1927,2,D4,"$6,700,000.00",10/10/2023
12520,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,25,D4,"151 EAST 83RD STREET, 1B",10028,,,,,,1929,2,D4,"$799,000.00",3/9/2023
12521,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,25,D4,"151 EAST 83RD STREET, 2F",10028,,,,,,1929,2,D4,"$805,000.00",3/6/2023
12522,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,25,D4,"151 EAST 83RD STREET, 3D",10028,,,,,,1929,2,D4,"$1,400,000.00",11/9/2022
12523,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,25,D4,"151 EAST 83RD STREET, 5GH",10028,,,,,,1929,2,D4,"$2,300,000.00",8/22/2023
12524,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,25,D4,"151 EAST 83RD STREET, 8B",10028,,,,,,1929,2,D4,"$795,000.00",3/14/2023
12525,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,48,D4,"148 EAST 84TH STREET, 4B",10028,,,,,,1930,2,D4,"$345,000.00",10/10/2023
12526,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,52,D4,"144 EAST 84TH ST, 6D",10028,,,,,,1962,2,D4,"$1,580,000.00",7/5/2023
12527,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,52,D4,"144 EAST 84TH STREET, 12G",10028,,,,,,1962,2,D4,$0.00,12/20/2022
12528,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,52,D4,"144 EAST 84TH STREET, 12H",10028,,,,,,1962,2,D4,"$450,000.00",9/26/2023
12529,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,52,D4,"144 EAST 84TH STREET, 6B",10028,,,,,,1962,2,D4,"$675,000.00",9/6/2023
12530,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,52,D4,"144 EAST 84TH STREET, 9E",10028,,,,,,1962,2,D4,"$724,000.00",4/12/2023
12531,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,59,D4,"124 EAST 84TH STREET, 3A",10028,,,,,,1924,2,D4,"$1,550,000.00",7/6/2023
12532,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,62,D4,"114 EAST 84TH STREET, 6D",10028,,,,,,1915,2,D4,"$1,575,000.00",9/7/2023
12533,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,70,D4,"993 PARK AVENUE, 5N",10028,,,,,,1915,2,D4,$0.00,3/31/2023
12534,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,70,D4,"993 PARK AVENUE, 8D",10028,,,,,,1915,2,D4,"$5,300,000.00",10/11/2023
12535,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,70,D4,"993 PARK AVENUE, 9E",10028,,,,,,1915,2,D4,"$5,300,000.00",10/11/2023
12536,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,123,D4,"135 EAST 83RD ST, 4E",10028,,,,,,1961,2,D4,$0.00,3/17/2023
12537,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,123,D4,"135 EAST 83RD STREET, 14A",10028,,,,,,1961,2,D4,"$1,998,750.00",5/23/2023
12538,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1512,123,D4,"135 EAST 83RD STREET, PHA",10028,,,,,,1961,2,D4,"$2,500,000.00",10/19/2023
12539,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1513,5,D4,"103 EAST 84TH STREET, 2A",10028,,,,,,1917,2,D4,"$2,450,000.00",5/9/2023
12540,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1513,5,D4,"103 EAST 84TH STREET, 8B",10028,,,,,,1917,2,D4,"$1,125,000.00",9/6/2023
12541,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1513,9,D4,"119 EAST 84TH STREET, 3B",10028,,,,,,1926,2,D4,"$1,525,000.00",9/26/2023
12542,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1513,9,D4,"119 EAST 84TH STREET, 3C",10028,,,,,,1926,2,D4,"$985,000.00",7/31/2023
12543,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1513,9,D4,"119 EAST 84TH STREET, 7C",10028,,,,,,1926,2,D4,"$1,100,000.00",10/6/2023
12544,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1513,15,D4,"125 EAST 84TH STREET, PHB",10028,,,,,,1928,2,D4,"$1,950,000.00",6/1/2023
12545,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1513,20,D4,"145 EAST 84TH STREET, 11D-G",10028,,,,,,1963,2,D4,"$4,975,000.00",6/28/2023
12546,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1513,20,D4,"145 EAST 84TH STREET, 15D",10028,,,,,,1963,2,D4,"$1,450,000.00",9/13/2023
12547,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1513,20,D4,"145 EAST 84TH STREET, 15E",10028,,,,,,1963,2,D4,"$700,000.00",9/21/2023
12548,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1513,20,D4,"145 EAST 84TH STREET, 4G",10028,,,,,,1963,2,D4,$0.00,9/6/2023
12549,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1513,62,D4,"120 EAST 85 STREET, 2E",10028,,,,,,1920,2,D4,"$1,875,000.00",8/8/2023
12550,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1514,1,D4,"1021 PARK AVENUE, 105",10028,,,,,,1929,2,D4,"$500,000.00",2/23/2023
12551,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1514,1,D4,"1021 PARK AVENUE, 4/5B",10028,,,,,,1929,2,D4,"$4,975,000.00",1/26/2023
12552,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1514,8,D4,"111 EAST 85 STREET, 29F",10028,,,,,,1971,2,D4,"$999,000.00",10/12/2023
12553,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1514,8,D4,"111 EAST 85TH STREET, 20D",10028,,,,,,1971,2,D4,"$2,100,000.00",8/8/2023
12554,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1514,8,D4,"111 EAST 85TH STREET, 24G",10028,,,,,,1971,2,D4,"$1,075,000.00",6/1/2023
12555,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1514,66,D4,"108 EAST 86TH ST, 14N",10028,,,,,,1924,2,D4,$0.00,11/9/2022
12556,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1514,66,D4,"108 EAST 86TH STREET, 9S",10028,,,,,,1924,2,D4,"$1,200,000.00",3/27/2023
12557,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1514,69,D4,"1035 PARK AVENUE, 12B",10028,,,,,,1926,2,D4,"$3,110,000.00",7/11/2023
12558,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1514,69,D4,"1035 PARK AVENUE, 9B",10028,,,,,,1926,2,D4,"$3,130,000.00",12/13/2022
12559,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1515,1,D4,"1045 PARK AVENUE, 14B",10028,,,,,,1923,2,D4,"$5,300,000.00",8/23/2023
12560,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1515,1,D4,"1045 PARK AVENUE, 7C",10028,,,,,,1923,2,D4,$0.00,8/22/2023
12561,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1515,8,D4,"115 EAST 86TH STREET, 44",10028,,,,,,1928,2,D4,"$1,525,000.00",8/18/2023
12562,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1515,8,D4,"115 EAST 86TH STREET, 93",10028,,,,,,1928,2,D4,"$835,000.00",2/22/2023
12563,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1515,70,D4,"1049 PARK AVENUE, 4A",10028,,,,,,1924,2,D4,"$2,850,000.00",1/25/2023
12564,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1516,1,D4,"1065 PARK AVENUE, 7D",10128,,,,,,1973,2,D4,"$616,000.00",4/24/2023
12565,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1516,69,D4,"1075 PARK AVE, 6A",10128,,,,,,1922,2,D4,$0.00,12/21/2022
12566,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1517,69,D4,"1095 PARK AVE, 4A",10128,,,,,,1930,2,D4,"$2,695,000.00",8/23/2023
